userId,movieId,rating,timestamp_x,tag,timestamp_y,title,genres
62,103042,3.5,1525555304,superhero,1525555319,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX
62,99114,5.0,1521488759,western,1526078773,Django Unchained (2012),Action|Drama|Western
62,99114,5.0,1521488759,Soundtrack,1526078781,Django Unchained (2012),Action|Drama|Western
62,99114,5.0,1521488759,Samuel L. Jackson,1526078763,Django Unchained (2012),Action|Drama|Western
62,99114,5.0,1521488759,Quentin Tarantino,1526078760,Django Unchained (2012),Action|Drama|Western
62,99114,5.0,1521488759,Leonardo DiCaprio,1526078762,Django Unchained (2012),Action|Drama|Western
62,99114,5.0,1521488759,Humour,1526078787,Django Unchained (2012),Action|Drama|Western
62,99114,5.0,1521488759,Great performances,1526078768,Django Unchained (2012),Action|Drama|Western
62,99114,5.0,1521488759,good soundtrack,1526078785,Django Unchained (2012),Action|Drama|Western
62,99114,5.0,1521488759,funny,1526078778,Django Unchained (2012),Action|Drama|Western
62,99114,5.0,1521488759,Christoph Waltz,1526078766,Django Unchained (2012),Action|Drama|Western
62,99114,5.0,1521488759,action,1526078792,Django Unchained (2012),Action|Drama|Western
62,96861,3.5,1529611221,Liam Neeson,1529611250,Taken 2 (2012),Action|Crime|Drama|Thriller
62,96861,3.5,1529611221,unnecessary sequel,1529611269,Taken 2 (2012),Action|Crime|Drama|Thriller
62,96861,3.5,1529611221,Turkey,1529611256,Taken 2 (2012),Action|Crime|Drama|Thriller
62,96861,3.5,1529611221,predictable,1529611266,Taken 2 (2012),Action|Crime|Drama|Thriller
62,96861,3.5,1529611221,Istanbul,1529611262,Taken 2 (2012),Action|Crime|Drama|Thriller
62,68848,4.0,1527274282,Rachel Weisz,1527274311,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance
62,68848,4.0,1527274282,Mark Ruffalo,1527274316,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance
62,68848,4.0,1527274282,interesting characters,1527274324,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance
62,68848,4.0,1527274282,funny,1527274322,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance
62,68848,4.0,1527274282,con artists,1527274320,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance
62,68848,4.0,1527274282,Adrien Brody,1527274305,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance
62,63992,1.0,1528934225,Teen movie,1528934233,Twilight (2008),Drama|Fantasy|Romance|Thriller
62,63992,1.0,1528934225,overrated,1528934240,Twilight (2008),Drama|Fantasy|Romance|Thriller
62,63992,1.0,1528934225,chick flick,1528934247,Twilight (2008),Drama|Fantasy|Romance|Thriller
62,63992,1.0,1528934225,boring,1528934241,Twilight (2008),Drama|Fantasy|Romance|Thriller
62,63992,1.0,1528934225,audience intelligence underestimated,1528934237,Twilight (2008),Drama|Fantasy|Romance|Thriller
62,61024,4.0,1528934209,Stoner Movie,1528934219,Pineapple Express (2008),Action|Comedy|Crime
62,61024,4.0,1528934209,Seth Rogen,1528934216,Pineapple Express (2008),Action|Comedy|Crime
62,61024,4.0,1528934209,James Franco,1528934214,Pineapple Express (2008),Action|Comedy|Crime
62,61024,4.0,1528934209,comedy,1528934218,Pineapple Express (2008),Action|Comedy|Crime
62,60756,3.5,1528934376,will ferrell,1528934379,Step Brothers (2008),Comedy
62,60756,3.5,1528934376,funny,1528934381,Step Brothers (2008),Comedy
62,60756,3.5,1528934376,comedy,1528934384,Step Brothers (2008),Comedy
62,60126,3.0,1527004227,Steve Carell,1527004238,Get Smart (2008),Action|Comedy
62,60126,3.0,1527004227,Anne Hathaway,1527004240,Get Smart (2008),Action|Comedy
62,60074,3.0,1525553927,Will Smith,1525554107,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy
62,60074,3.0,1525553927,Charlize Theron,1525554121,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy
62,60074,3.0,1525553927,bad script,1525554116,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy
62,71535,3.5,1529777113,Woody Harrelson,1529777129,Zombieland (2009),Action|Comedy|Horror
62,71535,3.5,1529777113,Jesse Eisenberg,1529777186,Zombieland (2009),Action|Comedy|Horror
62,71535,3.5,1529777113,funny,1529777194,Zombieland (2009),Action|Comedy|Horror
62,71535,3.5,1529777113,Emma Stone,1529777192,Zombieland (2009),Action|Comedy|Horror
62,71535,3.5,1529777113,dark comedy,1529777189,Zombieland (2009),Action|Comedy|Horror
62,71535,3.5,1529777113,Bill Murray,1529777198,Zombieland (2009),Action|Comedy|Horror
62,158966,4.5,1526076371,Viggo Mortensen,1526076342,Captain Fantastic (2016),Drama
62,158966,4.5,1526076371,individualism,1526076344,Captain Fantastic (2016),Drama
62,158966,4.5,1526076371,good writing,1526076350,Captain Fantastic (2016),Drama
62,158966,4.5,1526076371,freedom,1526076339,Captain Fantastic (2016),Drama
62,158966,4.5,1526076371,creative,1526076341,Captain Fantastic (2016),Drama
62,158966,4.5,1526076371,building a family,1526076353,Captain Fantastic (2016),Drama
62,139385,4.0,1521489905,visually appealing,1526079038,The Revenant (2015),Adventure|Drama
62,139385,4.0,1521489905,tom hardy,1526079029,The Revenant (2015),Adventure|Drama
62,139385,4.0,1521489905,survival,1526079019,The Revenant (2015),Adventure|Drama
62,139385,4.0,1521489905,leonardo DiCarpio,1526079025,The Revenant (2015),Adventure|Drama
62,136864,4.0,1525555209,wonderwoman,1525555233,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi
62,136864,4.0,1525555209,superman,1525555213,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi
62,136864,4.0,1525555209,superhero,1525555243,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi
62,136864,4.0,1525555209,Gal Gadot,1525555240,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi
62,136864,4.0,1525555209,dc comics,1525555225,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi
62,136864,4.0,1525555209,dark,1525555227,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi
62,136864,4.0,1525555209,ben affleck,1525555223,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi
62,136864,4.0,1525555209,batman,1525555211,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi
62,136864,4.0,1525555209,action,1525555242,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi
62,135536,4.0,1525555066,Will Smith,1525555076,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135536,4.0,1525555066,visually appealing,1525555109,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135536,4.0,1525555066,superhero,1525555103,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135536,4.0,1525555066,poorly paced,1525555083,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135536,4.0,1525555066,Poor story,1525555087,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135536,4.0,1525555066,Margot Robbie,1525555073,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135536,4.0,1525555066,lack of plot,1525555069,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135536,4.0,1525555066,Joker,1525555074,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135536,4.0,1525555066,Jared Leto,1525555072,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135536,4.0,1525555066,Horrible directing,1525555099,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135536,4.0,1525555066,Harley Quinn's ass,1525555094,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135536,4.0,1525555066,good soundtrack,1525555089,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135536,4.0,1525555066,dc comics,1525555080,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135536,4.0,1525555066,comic book,1525555092,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135536,4.0,1525555066,Ben Affleck,1525555106,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135536,4.0,1525555066,Batman,1525555077,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135536,4.0,1525555066,Bad writing,1525555084,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135536,4.0,1525555066,Bad story,1525555090,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135536,4.0,1525555066,Harley Quinn,1525555079,Suicide Squad (2016),Action|Crime|Sci-Fi
62,135518,3.5,1530471334,Ben Kingsley,1530471365,Self/less (2015),Action|Mystery|Sci-Fi|Thriller
62,135518,3.5,1530471334,ethics,1530471346,Self/less (2015),Action|Mystery|Sci-Fi|Thriller
62,135518,3.5,1530471334,ryan reynolds,1530471352,Self/less (2015),Action|Mystery|Sci-Fi|Thriller
62,135518,3.5,1530471334,immortality,1530471343,Self/less (2015),Action|Mystery|Sci-Fi|Thriller
62,135133,3.5,1525637477,dystopia,1525637480,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi
62,135133,3.5,1525637477,politics,1525637499,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi
62,135133,3.5,1525637477,nonsense,1525637488,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi
62,135133,3.5,1525637477,love story,1525637487,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi
62,135133,3.5,1525637477,Jennifer Lawrence,1525637484,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi
62,135133,3.5,1525637477,rebellion,1525637483,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi
62,135133,3.5,1525637477,revolution,1525637481,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi
62,187595,4.0,1528934550,star wars,1528934552,Solo: A Star Wars Story (2018),Action|Adventure|Children|Sci-Fi
62,187595,4.0,1528934550,Emilia Clarke,1528934560,Solo: A Star Wars Story (2018),Action|Adventure|Children|Sci-Fi
62,187593,4.0,1527274071,sarcasm,1527274090,Deadpool 2 (2018),Action|Comedy|Sci-Fi
62,187593,4.0,1527274071,Ryan Reynolds,1527274092,Deadpool 2 (2018),Action|Comedy|Sci-Fi
62,187593,4.0,1527274071,Josh Brolin,1527274096,Deadpool 2 (2018),Action|Comedy|Sci-Fi
62,184471,3.5,1528024895,video game adaptation,1528024898,Tomb Raider (2018),Action|Adventure|Fantasy
62,184471,3.5,1528024895,Alicia Vikander,1528024914,Tomb Raider (2018),Action|Adventure|Fantasy
62,184471,3.5,1528024895,adventure,1528024900,Tomb Raider (2018),Action|Adventure|Fantasy
62,183611,4.0,1526244681,Rachel McAdams,1526244709,Game Night (2018),Action|Comedy|Crime|Horror
62,183611,4.0,1526244681,funny,1526244688,Game Night (2018),Action|Comedy|Crime|Horror
62,183611,4.0,1526244681,Comedy,1526244689,Game Night (2018),Action|Comedy|Crime|Horror
62,179401,3.5,1528934530,funny,1528934536,Jumanji: Welcome to the Jungle (2017),Action|Adventure|Children
62,179401,3.5,1528934530,Dwayne Johnson,1528934540,Jumanji: Welcome to the Jungle (2017),Action|Adventure|Children
62,179401,3.5,1528934530,Comedy,1528934534,Jumanji: Welcome to the Jungle (2017),Action|Adventure|Children
62,179401,3.5,1528934530,Action,1528934538,Jumanji: Welcome to the Jungle (2017),Action|Adventure|Children
62,174053,5.0,1525637282,thought provoking,1525637344,Black Mirror: White Christmas (2014),Drama|Horror|Mystery|Sci-Fi|Thriller
62,174053,5.0,1525637282,jon hamm,1525637384,Black Mirror: White Christmas (2014),Drama|Horror|Mystery|Sci-Fi|Thriller
62,174053,5.0,1525637282,interesting,1525637346,Black Mirror: White Christmas (2014),Drama|Horror|Mystery|Sci-Fi|Thriller
62,174053,5.0,1525637282,future,1525637343,Black Mirror: White Christmas (2014),Drama|Horror|Mystery|Sci-Fi|Thriller
62,174053,5.0,1525637282,Dystopia,1525637341,Black Mirror: White Christmas (2014),Drama|Horror|Mystery|Sci-Fi|Thriller
62,168248,4.5,1523048794,gun tactics,1528152287,John Wick: Chapter Two (2017),Action|Crime|Thriller
62,168248,4.5,1523048794,dark hero,1528152291,John Wick: Chapter Two (2017),Action|Crime|Thriller
62,168248,4.5,1523048794,action,1528152295,John Wick: Chapter Two (2017),Action|Crime|Thriller
62,168248,4.5,1523048794,hitman,1528152293,John Wick: Chapter Two (2017),Action|Crime|Thriller
62,168248,4.5,1523048794,Keanu Reeves,1528152284,John Wick: Chapter Two (2017),Action|Crime|Thriller
62,168248,4.5,1523048794,organized crime,1528152289,John Wick: Chapter Two (2017),Action|Crime|Thriller
62,168248,4.5,1523048794,secret society,1528152282,John Wick: Chapter Two (2017),Action|Crime|Thriller
62,128360,5.0,1521489877,Western,1526078899,The Hateful Eight (2015),Western
62,128360,5.0,1521489877,violent,1526078912,The Hateful Eight (2015),Western
62,128360,5.0,1521489877,tension building,1526078880,The Hateful Eight (2015),Western
62,128360,5.0,1521489877,Samuel L. Jackson,1526078883,The Hateful Eight (2015),Western
62,128360,5.0,1521489877,Quentin Tarantino,1526078877,The Hateful Eight (2015),Western
62,128360,5.0,1521489877,Kurt Russell,1526078886,The Hateful Eight (2015),Western
62,128360,5.0,1521489877,humor,1526078901,The Hateful Eight (2015),Western
62,128360,5.0,1521489877,Dialogue,1526078902,The Hateful Eight (2015),Western
62,128360,5.0,1521489877,characters,1526078910,The Hateful Eight (2015),Western
62,114180,3.5,1525554378,post-apocalyptic,1525554458,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi
62,114180,3.5,1525554378,plot holes,1525554454,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi
62,114180,3.5,1525554378,dystopia,1525554450,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi
62,114180,3.5,1525554378,action,1525554460,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi
62,114180,3.5,1525554378,survival,1525554456,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi
62,114180,3.5,1525554378,unexplained,1525554473,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi
62,114180,3.5,1525554378,weak plot,1525554463,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi
62,114180,3.5,1525554378,thriller,1525554471,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi
62,111743,3.5,1530471409,witty,1530471417,A Million Ways to Die in the West (2014),Comedy|Western
62,111743,3.5,1530471409,Seth MacFarlane,1530471419,A Million Ways to Die in the West (2014),Comedy|Western
62,111743,3.5,1530471409,Liam Neeson,1530471434,A Million Ways to Die in the West (2014),Comedy|Western
62,111743,3.5,1530471409,Charlize Theron,1530471420,A Million Ways to Die in the West (2014),Comedy|Western
62,108190,3.0,1525554826,unintelligent,1525554843,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX
62,108190,3.0,1525554826,scifi,1525554839,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX
62,108190,3.0,1525554826,plot holes,1525554845,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX
62,108190,3.0,1525554826,new society,1525554832,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX
62,108190,3.0,1525554826,dystopia,1525554830,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX
62,108190,3.0,1525554826,bad writing,1525554835,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX
62,108190,3.0,1525554826,anti-intellectual,1525554841,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX
62,108190,3.0,1525554826,predictable,1525554847,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX
62,115149,5.0,1521489984,stylish,1528152247,John Wick (2014),Action|Thriller
62,115149,5.0,1521489984,secret society,1528152258,John Wick (2014),Action|Thriller
62,115149,5.0,1521489984,Revenge,1528152241,John Wick (2014),Action|Thriller
62,115149,5.0,1521489984,Keanu Reeves,1528152244,John Wick (2014),Action|Thriller
62,115149,5.0,1521489984,gun-fu,1528152257,John Wick (2014),Action|Thriller
62,115149,5.0,1521489984,dark hero,1528152251,John Wick (2014),Action|Thriller
62,122912,4.0,1526028975,comic book,1526029023,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi
62,122912,4.0,1526028975,Dr. Strange,1526029001,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi
62,122912,4.0,1526028975,Great villain,1526029025,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi
62,122912,4.0,1526028975,Marvel,1526028997,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi
62,122912,4.0,1526028975,Guardians of the Galaxy,1526029015,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi
62,122912,4.0,1526028975,Visually stunning,1526028994,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi
62,122912,4.0,1526028975,Thor,1526029010,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi
62,122912,4.0,1526028975,Thanos,1526028985,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi
62,122912,4.0,1526028975,Robert Downey Jr.,1526028991,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi
62,122912,4.0,1526028975,MCU,1526028983,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi
62,107348,4.0,1528934997,will ferrell,1528935002,Anchorman 2: The Legend Continues (2013),Comedy
62,107348,4.0,1528934997,stupid but funny,1528935013,Anchorman 2: The Legend Continues (2013),Comedy
62,107348,4.0,1528934997,Steve Carell,1528935000,Anchorman 2: The Legend Continues (2013),Comedy
62,107348,4.0,1528934997,comedy,1528935011,Anchorman 2: The Legend Continues (2013),Comedy
62,119141,3.0,1525555123,bromance,1525555146,The Interview (2014),Action|Comedy
62,119141,3.0,1525555123,Seth Rogen,1525555127,The Interview (2014),Action|Comedy
62,119141,3.0,1525555123,James Franco,1525555132,The Interview (2014),Action|Comedy
62,119141,3.0,1525555123,funny,1525555129,The Interview (2014),Action|Comedy
62,119141,3.0,1525555123,comedy,1525555138,The Interview (2014),Action|Comedy
62,116897,4.0,1528152841,short stories,1528152852,Wild Tales (2014),Comedy|Drama|Thriller
62,116897,4.0,1528152841,multiple short stories,1528152862,Wild Tales (2014),Comedy|Drama|Thriller
62,116897,4.0,1528152841,ironic,1528152854,Wild Tales (2014),Comedy|Drama|Thriller
62,116897,4.0,1528152841,dark humor,1528152847,Wild Tales (2014),Comedy|Drama|Thriller
62,116897,4.0,1528152841,dark comedy,1528152859,Wild Tales (2014),Comedy|Drama|Thriller
62,116897,4.0,1528152841,black comedy,1528152849,Wild Tales (2014),Comedy|Drama|Thriller
62,4223,4.5,1525125789,World War II,1528024877,Enemy at the Gates (2001),Drama|War
62,4223,4.5,1525125789,sniper,1528024852,Enemy at the Gates (2001),Drama|War
62,4223,4.5,1525125789,Rachel Weisz,1528024873,Enemy at the Gates (2001),Drama|War
62,4223,4.5,1525125789,Jude Law,1528024854,Enemy at the Gates (2001),Drama|War
62,4223,4.5,1525125789,Ed Harris,1528024869,Enemy at the Gates (2001),Drama|War
62,3578,4.5,1521489618,Russell Crowe,1528152465,Gladiator (2000),Action|Adventure|Drama
62,3578,4.5,1521489618,Rome,1528152463,Gladiator (2000),Action|Adventure|Drama
62,3578,4.5,1521489618,revenge,1528152496,Gladiator (2000),Action|Adventure|Drama
62,3578,4.5,1521489618,imdb top 250,1528152498,Gladiator (2000),Action|Adventure|Drama
62,3578,4.5,1521489618,history,1528152467,Gladiator (2000),Action|Adventure|Drama
62,3578,4.5,1521489618,Epic,1528152469,Gladiator (2000),Action|Adventure|Drama
62,3578,4.5,1521489618,ancient Rome,1528152504,Gladiator (2000),Action|Adventure|Drama
62,3114,3.0,1525636897,Tom Hanks,1525636925,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
62,3114,3.0,1525636897,sequel,1525636910,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
62,3114,3.0,1525636897,Pixar,1525636901,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
62,3114,3.0,1525636897,original,1525636917,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
62,3114,3.0,1525636897,funny,1525636913,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
62,3114,3.0,1525636897,Disney,1525636902,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
62,3114,3.0,1525636897,animation,1525636903,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
62,2953,3.5,1525636880,Macaulay Culkin,1525636890,Home Alone 2: Lost in New York (1992),Children|Comedy
62,2953,3.5,1525636880,funny,1525636885,Home Alone 2: Lost in New York (1992),Children|Comedy
62,2953,3.5,1525636880,family,1525636883,Home Alone 2: Lost in New York (1992),Children|Comedy
62,2953,3.5,1525636880,sequel,1525636887,Home Alone 2: Lost in New York (1992),Children|Comedy
62,5388,4.5,1530310806,Robin Williams,1530310811,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
62,5388,4.5,1530310806,Hilary Swank,1530310952,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
62,5388,4.5,1530310806,atmospheric,1530310959,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
62,5388,4.5,1530310806,Al Pacino,1530310809,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
62,2124,5.0,1525636840,quirky,1525636846,"Addams Family, The (1991)",Children|Comedy|Fantasy
62,2124,5.0,1525636840,gothic,1525636849,"Addams Family, The (1991)",Children|Comedy|Fantasy
62,2124,5.0,1525636840,Family,1525636855,"Addams Family, The (1991)",Children|Comedy|Fantasy
62,2124,5.0,1525636840,Christopher Lloyd,1525636859,"Addams Family, The (1991)",Children|Comedy|Fantasy
62,2124,5.0,1525636840,Christina Ricci,1525636867,"Addams Family, The (1991)",Children|Comedy|Fantasy
62,2124,5.0,1525636840,black comedy,1525636847,"Addams Family, The (1991)",Children|Comedy|Fantasy
62,410,4.5,1525636601,gothic,1525636609,Addams Family Values (1993),Children|Comedy|Fantasy
62,410,4.5,1525636601,family,1525636708,Addams Family Values (1993),Children|Comedy|Fantasy
62,410,4.5,1525636601,dark comedy,1525636610,Addams Family Values (1993),Children|Comedy|Fantasy
62,410,4.5,1525636601,Christopher Lloyd,1525636622,Addams Family Values (1993),Children|Comedy|Fantasy
62,410,4.5,1525636601,Christina Ricci,1525636685,Addams Family Values (1993),Children|Comedy|Fantasy
62,410,4.5,1525636601,black comedy,1525636607,Addams Family Values (1993),Children|Comedy|Fantasy
62,110,4.5,1521822303,sword fight,1528152535,Braveheart (1995),Action|Drama|War
62,110,4.5,1521822303,revenge,1528152531,Braveheart (1995),Action|Drama|War
62,110,4.5,1521822303,Oscar (Best Cinematography),1528152539,Braveheart (1995),Action|Drama|War
62,110,4.5,1521822303,mel gibson,1528152521,Braveheart (1995),Action|Drama|War
62,110,4.5,1521822303,Medieval,1528152528,Braveheart (1995),Action|Drama|War
